school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,address,city,state,zip,phone,fax,cps_school_profile,website,facebook,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific,student_count_multi,student_count_hawaiian_pacific,student_count_ethnicity_not,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,title_1_eligible,preschool_inclusive,preschool_instructional,transportation_bus,transportation_el,school_latitude,school_longitude,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,twitter,youtube,pinterest,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,significantly_modified,transportation_metra,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,seventh_contact_title,seventh_contact_name,refugee_services,visual_impairments,freshman_start_end_time,sixth_contact_title,sixth_contact_name,hard_of_hearing
610532,8021,22441,HERNANDEZ,Irene C. Hernandez Middle School for the Advancement of Science,MS,False,True,True,False,"Hernández Middle School (HMS) boasts 5 science labs, 2 computer labs, a music room, an art room, and a language lab. HMS envisions that all students will develop a sense of self-actualization in the global community, as well as the local community. Students will ensure an understanding of the planet, the society, and their place amongst all to become true global citizens.",Principal,Luis Manuel Tellez,Assistant Principal,Kate Graham-McHugh,3510 W 55TH ST,Chicago,Illinois,60632,7735358850,7735358851,https://www.cps.edu/schools/schoolprofiles/610532,http://www.ichernandez.org,https://www.facebook.com/ichernandezms,True,"6,7,8",6-8,1000,952,111,289,14,970,8,2,4,0,0,1,0,1,There are 1000 students enrolled at HERNANDEZ.  95.2% are Low Income Students.  11.1% are Diverse Learners.  28.9% are Limited English Learners.,The largest demographic at HERNANDEZ is Hispanic.  This demographic makes up 97% of the student population.  The second greatest demographic is Black at 1.4%.,True,,,08:15 AM-03:15 PM,,7:50 AM,Spanish,True,True,,,"53A, 55",Orange,41.793479,-87.71137,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Cy Hendrickson,Network 8,True,False,True,False,2009-07-01T00:00:00.000,https://twitter.com/ichernandezms,http://www.youtube.com/ichernandezms,,,,,,,,,,,,,,,,,,,
609704,1300,53091,FARRAGUT HS,David G Farragut Career Academy High School,HS,True,False,False,False,Farragut Career Academy's mission is to empower students to become life-long productive thinkers and responsible citizens through challenging curricula emphasizing community and global awareness.,Principal,Tonya Hammaker,Assistant Principal,Cecily Langford,2345 S CHRISTIANA AVE,Chicago,Illinois,60623,7735341300,7735341336,https://www.cps.edu/schools/schoolprofiles/609704,https://fcaib.org,https://www.facebook.com/FarragutCareerAcademy,True,"9,10,11,12",9-12,559,555,145,159,66,484,9,0,0,0,0,0,0,0,There are 559 students enrolled at FARRAGUT HS.  99.3% are Low Income Students.  25.9% are Diverse Learners.  28.4% are Limited English Learners.,The largest demographic at FARRAGUT HS is Hispanic.  This demographic makes up 86.6% of the student population.  The second greatest demographic is Black at 11.8%.,True,Half Day,Full Day,8:30  AM - 3:45  PM,Main Office: Open Until 4:15 p.m.,,"Spanish, Spanish for Heritage Speakers",True,True,,,"21, 52, 82",Pink,41.84856,-87.708706,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Darrell Mathis,Network 16,True,False,False,True,2004-09-01T00:00:00.000,,,,54.5,67.2,68.9,78.9,True,,Dean of Instruction,Emily Brightwell,,,,,False,,,,,
609954,3660,23441,GREGORY,John Milton Gregory Elementary School,ES,False,True,True,True,"Gregory Math & Science Academy provides a supportive environment to foster student development as literate, thinking problem solvers and productive global citizens. Gregory Academy has received recoginitions for academic achievements. Our partnerships include DePaul University, Great Lakes Naval Base, Ravinia, Chicago Bulls, and Chicago Youth Symphony Orchestra.",Principal,Donella Carter,Other,Ms. Daphne Gordon,3715 W POLK ST,Chicago,Illinois,60624,7735346820,7735346484,https://www.cps.edu/schools/schoolprofiles/609954,https://gregoryacademy.org,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",330,326,47,0,328,2,0,0,0,0,0,0,0,0,There are 330 students enrolled at GREGORY.  98.8% are Low Income Students.  14.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at GREGORY is Black.  This demographic makes up 99.4% of the student population.  The second greatest demographic is Hispanic at 0.6%.,True,Half Day,Full Day,08:30 AM-03:30 PM,3:30 - 5:45,8:15 a.m.,,,True,,,,Blue,41.870742,-87.718666,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 5,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
610152,5660,25181,RUGGLES,Martha Ruggles Elementary School,ES,False,True,True,True,"Martha M. Ruggles Elementary School is a learning community committed to meeting the unique educational needs of all students. We offer a differentiated curriculum centered on balanced literacy, conceptual mathematics, and inquiry-based science. To enhance our school curriculum, we partner with several fine arts institutions, neighborhood universities, and churches.",Principal,Mrs.Tonya I Weatherly,Assistant Principal,Camille L. Williams,7831 S PRAIRIE AVE,Chicago,Illinois,60619,7735353085,7735353129,https://www.cps.edu/schools/schoolprofiles/610152,http://ruggles.cps.edu,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",413,390,46,0,398,8,1,1,3,0,0,1,1,0,There are 413 students enrolled at RUGGLES.  94.4% are Low Income Students.  11.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at RUGGLES is Black.  This demographic makes up 96.4% of the student population.  The second greatest demographic is Hispanic at 1.9%.,True,Half Day,Full Day,08:45 AM-03:45 PM,,,,,True,,,"3, 79",,41.751946,-87.618066,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 12,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
609972,3810,23591,HAUGAN,Helge A Haugan Elementary School,ES,False,True,True,True,"Haugan Elementary is located in the diverse Albany Park community. Haugan offers a Comprehensive Gifted Program for academically-advanced students in Grades 1-6. Haugan partners with a variety of organizations including the Albany Park Community Center, Northeastern Illinois University, and Communities and Schools of Chicago (CISC).",Principal,Sandra Kay Carlson,Assistant Principal,Luis Avila,4540 N HAMLIN AVE,Chicago,Illinois,60625,7735345040,7735345045,https://www.cps.edu/schools/schoolprofiles/609972,http://haugan.cps.edu,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",956,886,162,566,42,796,59,51,1,0,0,6,1,0,There are 956 students enrolled at HAUGAN.  92.7% are Low Income Students.  16.9% are Diverse Learners.  59.2% are Limited English Learners.,The largest demographic at HAUGAN is Hispanic.  This demographic makes up 83.3% of the student population.  The second greatest demographic is White at 6.2%.,True,Half Day,Full Day,08:15 AM-03:15 PM,,,,True,True,Y,,"53, 78",Brown,41.964029,-87.723128,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,True,,,,,,,,,,,,,
609912,3280,23161,FARNSWORTH,James B Farnsworth Elementary School,ES,False,True,True,True,"Farnsworth provides an inclusive environment and an integrated curriculum featuring an Early Childhood Center and departmental programs for intermediate/upper level students. Students have access to full-time music,art and physical education programs. Farnsworth is recognized as a CPS Supportive School - Exemplary",Principal,Barbara Ellen Oken,Assistant Principal,Julie Marie Walsh,5414 N LINDER AVE,Chicago,Illinois,60630,7735343535,7735343515,https://www.cps.edu/schools/schoolprofiles/609912,http://www.farnsworthschool.com,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",614,388,166,258,16,267,227,87,2,0,0,11,4,0,There are 614 students enrolled at FARNSWORTH.  63.2% are Low Income Students.  27% are Diverse Learners.  42% are Limited English Learners.,The largest demographic at FARNSWORTH is Hispanic.  This demographic makes up 43.5% of the student population.  The second greatest demographic is White at 37%.,True,Half Day,Full Day,07:45 AM-02:45 PM,,,,True,True,Y,,"56, 85, 85A",Blue,41.97979,-87.766072,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 1,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,True,,,,,,,,,True,,,,
610299,7250,26371,KING ES,Dr. Martin L. King Jr Academy of Social Justice,ES,False,True,True,True,"We envision providing a safe and respectful school climate that is conducive to enhancing a student centered learning environment.  We will motivate students to strive for social, emotional, and academic excellence by establishing family, school and community partnerships. Through instructional best practices, students will be equipped with skills to make decisions that will enable them to become social change agents of their community.",Principal,Ms.Jasmine L. Thurmond,Counselor,Alexandra Lloyd,644 W 71ST ST,Chicago,Illinois,60621,7735353875,7735353885,https://www.cps.edu/schools/schoolprofiles/610299,https://kingacademy.cps.edu,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",225,223,35,1,222,2,0,0,0,0,0,1,0,0,There are 225 students enrolled at KING ES.  99.1% are Low Income Students.  15.6% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at KING ES is Black.  This demographic makes up 98.7% of the student population.  The second greatest demographic is Hispanic at 0.9%.,True,Full Day,Full Day,8:45 AM-3:45 PM,4-6pm,8:30am,,,True,,,"8, 67",,41.765335,-87.641335,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Dean of Climate & Culture,Lisa Ard,Network 11,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,Clerk,Hera Smith,,,,,,,,,,
609734,1580,46311,TAFT HS,William Howard Taft High School,HS,True,True,False,False,"TAFT IS AN INTERNATIONAL BACCALAUREATE WORLD SCHOOL 
 Taft High School is the largest IB school in Illinois. International Baccalaureate World Schools share a common philosophy—a commitment to improve the teaching and learning of a diverse and inclusive community of students by delivering a challenging and high quality program of international education. Taft is the school that the movie GREASE was based on and some of our famous alumni include Terry Kath, the lead singer and guitarist of the band CHICAGO, as well as Jerry Krause the general manager of the Chicago Bulls in the 1990's.",Principal,Mark Grishaber,Assistant Principal,Eric Flores,6530 W BRYN MAWR AVE,Chicago,Illinois,60631,7735341000,7735341027,https://www.cps.edu/schools/schoolprofiles/609734,https://tafths.org,http://www.facebook.com/tafths,True,"7,8,9,10,11,12",7-12,3644,1871,447,334,94,1471,1654,290,13,0,0,82,19,21,There are 3644 students enrolled at TAFT HS.  51.3% are Low Income Students.  12.3% are Diverse Learners.  9.2% are Limited English Learners.,The largest demographic at TAFT HS is White.  This demographic makes up 45.4% of the student population.  The second greatest demographic is Hispanic at 40.4%.,False,,,7:45 a.m. - 2:58 p.m.,2:58 p.m. - 8:00 p.m.,06:30 a.m.,"Arabic, French, Korean, Polish, Spanish, Spanish for Heritage Speakers",True,False,,,"68, 86",Blue,41.982961,-87.791547,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Jenny Greenblatt,Network 14,True,False,True,True,2004-09-01T00:00:00.000,https://twitter.com/taft_hs,https://www.youtube.com/channel/UClTyFK3VXAb18FZf03gKxkw,,77.5,67.2,83.9,78.9,True,Union Pacific Northwest (UP-NW),Assistant Principal,Patrick Levins,Assistant Principal,Ryan Glowacz,IB Diploma Coordinator,Irene Kondos,False,,7:45 a.m. - 2:58 p.m.,Assistant Principal,Melissa Hendler,
610097,5100,24681,NIXON,William P Nixon Elementary School,ES,False,False,True,True,"Nixon is a proud neighborhood school situated in the heart of the Hermosa community. We offer a rigorous curriculum focused on supporting students in engaging in complex tasks, making their thinking visible, and synthesizing learning through writing. We are a proud bilingual school with a Dual Language program beginning in Pre-K. Our goal is to promote a bilingual and bicultural environment that affirms all cultural and linguistic backgrounds. We aim to expose our students to varied enrichment opportunities, including, but not limited to: sports, capoeira, ballet, folkloric dance, band, and choir classes. We pursue these goals through multiple and varied partnerships, including partnership with parents, elected officials, and community organizations, such as Family Focus, Trini Davila, Hermosa Neighborhood Association, and many more. Visit our site or our school to learn more!",Principal,Ms.Diana Gomez Rodriguez,Assistant Principal,Megan Clendening,2121 N KEELER AVE,Chicago,Illinois,60639,7735344375,7735344539,https://www.cps.edu/schools/schoolprofiles/610097,http://nixon.cps.edu,,True,"PK,K,1,2,3,4,5,6","PK,K-6",735,691,99,399,11,706,11,4,2,0,0,1,0,0,There are 735 students enrolled at NIXON.  94% are Low Income Students.  13.5% are Diverse Learners.  54.3% are Limited English Learners.,The largest demographic at NIXON is Hispanic.  This demographic makes up 96.1% of the student population.  The second greatest demographic is White at 1.5%.,True,Full Day,Full Day,07:45 AM-02:45 PM,,7:30 AM,,True,True,,,"53, 73",,41.919581,-87.73142,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 4,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
610203,6220,25631,TONTI,Enrico Tonti Elementary School,ES,False,False,True,True,"Tonti Elementary takes the academic success of every student seriously. We engage our students in high-level research during reading, science, and math. We focus on creating lifelong learners who enjoy reading for learning and for pleasure. Tonti School partners with parents and community organizations to ensure a nourishing, healthy, and safe school environment.",Principal,Gerardo Arriaga,Assistant Principal,John Robertson,5815 S HOMAN AVE,Chicago,Illinois,60629,7735359280,7735350470,https://www.cps.edu/schools/schoolprofiles/610203,https://tonti.cps.edu,,True,"PK,K,1,2,3,4,5","PK,K-5",932,874,111,368,25,899,4,1,3,0,0,0,0,0,There are 932 students enrolled at TONTI.  93.8% are Low Income Students.  11.9% are Diverse Learners.  39.5% are Limited English Learners.,The largest demographic at TONTI is Hispanic.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Black at 2.7%.,True,Full and Half Day,Full Day,08:00 AM-03:00 PM,3:00 p.m. - 5:30 p.m.,7:30 a.m.,"Spanish, Spanish for Heritage Speakers",True,True,Y,,"52, 52A, 55, 59",Orange,41.787523,-87.708179,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Pre-K Head Teacher,Celia Martinez,ISP,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/tontischool,,,,,,,,,Bilingual Coordinator,Melissa Villalon,,,,,,,,,,
610108,5230,24801,OTOOLE,Luke O'Toole Elementary School,ES,False,True,True,True,"O’Toole is an intensive support Chicago Math & Science Initiative School. Academic programs provide oppotunities for students to learn the rudiments of basic social skills as well as writing, reading, and mathematics. O’Toole strives to provide a warm and nurturing environment that ensures all students are given the tools they need to succeed.",Principal,King N Hall,Assistant Principal,Frank David Morris III,6550 S SEELEY AVE,Chicago,Illinois,60636,7735359040,7735359093,https://www.cps.edu/schools/schoolprofiles/610108,https://otoolelions.org,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",344,331,44,33,280,55,2,0,0,0,0,7,0,0,There are 344 students enrolled at OTOOLE.  96.2% are Low Income Students.  12.8% are Diverse Learners.  9.6% are Limited English Learners.,The largest demographic at OTOOLE is Black.  This demographic makes up 81.4% of the student population.  The second greatest demographic is Hispanic at 16%.,True,Full Day,Full Day,08:45 AM-03:45 PM,,,,,True,,,"48, 63",Orange,41.774571,-87.674865,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 11,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
400106,8028,66148,NOBLE - JOHNSON HS,Noble - John and Eunice Johnson College Prep,HS,True,False,False,False,"Johnson College Prep, a member of the Noble Network of Charter Schools, offers scholars a demanding and rigorous educational experience in the heart of Englewood. Through the work of dedicated teachers, innovative use of technology in the classroom, a challenging curriculum which includes numerous Advanced Placement offerings, and a relentless emphasis on discipline and character, Johnson works to ensure that our scholars get into and graduate college. Our school exists to prove that all scholars, regardless of race or income, are capable of academic and professional excellence.",Director,Jonas Cleaves,Principal,Jonas Cleaves,6350 S STEWART AVE,Chicago,Illinois,60621,3123481888,3122780449,https://www.cps.edu/schools/schoolprofiles/400106,https://nobleschools.org/johnson,https://www.facebook.com/BeNobleJCP,False,"9,10,11,12",9-12,607,571,142,3,581,22,1,0,2,0,0,1,0,0,There are 607 students enrolled at NOBLE - JOHNSON HS.  94.1% are Low Income Students.  23.4% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at NOBLE - JOHNSON HS is Black.  This demographic makes up 95.7% of the student population.  The second greatest demographic is Hispanic at 3.6%.,True,,,7:45am - 3:45pm,4:00pm - 5:00pm,6:30am,Spanish,False,True,,,"63, 24","Green, Red",41.778369,-87.635117,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,True,False,False,True,2010-07-01T00:00:00.000,,https://www.youtube.com/watch?v=uStP_kffd94,,75.7,67.2,72,78.9,,Metra Electric District (ME),,,,,,,False,,,,,
610047,4570,24301,MADISON,James Madison Elementary School,ES,False,True,True,True,"Madison offers a Fine and Performing Arts Magnet Cluster Program, along with a general education program. There is an Internet-accessible lab available to all classes, and teachers and parents, for professional development. We have a new Parent center that's open for our parents for meetings, resume writing, and other training. Madison has a partnership with Intonation.",Principal,Ms.Allania LaShonda Moore,Assistant Principal;,,7433 S DORCHESTER AVE,Chicago,Illinois,60619,7735350551,7735350582,https://www.cps.edu/schools/schoolprofiles/610047,https://cps.edu/madison,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",203,200,21,4,199,4,0,0,0,0,0,0,0,0,There are 203 students enrolled at MADISON.  98.5% are Low Income Students.  10.3% are Diverse Learners.  2% are Limited English Learners.,The largest demographic at MADISON is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 2%.,True,Half Day,Full Day,07:45 AM-02:45 PM,,,,,True,,,"28, X28, 30, 75",Red,41.759548,-87.590712,Level 2+,PROVISIONAL SUPPORT,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Clerk,Danielle M. Bryant Brock,Network 12,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,Metra Electric District (ME),Counselor,Angela Hynes,,,,,,,,,,
610308,7350,30121,RUDOLPH,Wilma Rudolph Elementary Learning Center,ES,False,False,True,True,"Rudolph specializes in special education providing each student with quality-, age- and developmentally-appropriate learning experiences. A preschool for All classroom is located in a satellite site and is operated in collaboration with a local women’s treatment center.",Principal,Holly A Dacres,Assistant Principal,Dana Galati,1628 W WASHINGTON BLVD,Chicago,Illinois,60612,7735347460,7735347466,https://www.cps.edu/schools/schoolprofiles/610308,https://rudolph.cps.edu,https://www.facebook.com/Wilma-Rudolph-Learning-Center-1187924617917757/,False,"PK,K,1,2,3,4,5,6","PK,K-6",92,78,87,32,39,42,7,3,1,0,0,0,0,0,There are 92 students enrolled at RUDOLPH.  84.8% are Low Income Students.  94.6% are Diverse Learners.  34.8% are Limited English Learners.,The largest demographic at RUDOLPH is Hispanic.  This demographic makes up 45.7% of the student population.  The second greatest demographic is Black at 42.4%.,False,Programs Special Education,Full Day,7:45  AM - 2:45  PM,NA,7:45 AM,,True,True,,Y,"9, 20","Green, Pink",41.883568,-87.669477,Inability to Rate,GOOD STANDING,"This school did not have enough data to receive a rating based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools for students with disabilities who reside in specified geographic locations. Acceptance based on students’ Individualized Education Program.,School Year 2019-2020,,,Network 6,False,False,False,False,2004-09-01T00:00:00.000,http://twitter.com/rudolphlc,,,,,,,True,,,,,,,,,,,,,
400026,4914,66075,CICS - LOOMIS,CICS - Loomis Primary,ES,False,False,True,False,"Chicago International Charter School’s mission is to provide a high-quality college preparatory education through innovation and choice. Our vision is to provide a safe, nurturing, and welcoming environment for our students and their families.",Director,Lindsey Girard,,,9535 S LOOMIS ST,Chicago,Illinois,60643,7734298955,7734298441,https://www.cps.edu/schools/schoolprofiles/400026,https://cicsloomisprimary.org,,False,"K,1,2",K-2,510,456,39,3,507,3,0,0,0,0,0,0,0,0,There are 510 students enrolled at CICS - LOOMIS.  89.4% are Low Income Students.  7.6% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at CICS - LOOMIS is Black.  This demographic makes up 99.4% of the student population.  The second greatest demographic is Hispanic at 0.6%.,True,,Full Day,7:45 AM-3:15 PM,3:30 pm-5:30 pm,07:25 AM,,True,True,,,,,41.720246,-87.657561,Inability to Rate,NOT APPLICABLE,"This school did not have enough data to receive a rating based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,False,False,False,False,2008-07-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
