school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,phone,fax,cps_school_profile,website,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,statistics_description,demographic_description,dress_code,kindergarten_school_day,school_hours,title_1_eligible,transportation_bus,overall_rating,rating_status,rating_statement,classification_description,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,school_latitude,school_longitude,location,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_rpca_8um6,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,facebook,earliest_drop_off_time,classroom_languages,transportation_el,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,third_contact_title,third_contact_name,after_school_hours,fourth_contact_title,fourth_contact_name,bilingual_services,prek_school_day,preschool_instructional,significantly_modified,transportation_metra,twitter,refugee_services,preschool_inclusive,freshman_start_end_time,fifth_contact_title,fifth_contact_name,youtube,sixth_contact_title,sixth_contact_name,seventh_contact_title,seventh_contact_name,pinterest,hard_of_hearing,visual_impairments
400112,8671,66399,ACERO - IDAR,Acero Charter Schools - Jovita Idar,ES,N,Y,Y,N,"Jovita Idár, which opened in 2011, serves nearly 600 students from kindergarten to eighth grade. The school earned a Level 1 SQRP rating in 2017 and prides itself on a rigorous curriculum, an individualized approach and strong parent partnerships. Students can participate in basketball and volleyball, Jazz Dance Group, Art Club, Math Club, Writing Club and a mariachi program, to name a few.            Acero Schools provide a strong academic foundation for students at the elementary level to help them master the fundamental skills necessary for success in high school and beyond.",Director,Ms. Sandra Medina-Alba,Assistant Principal,Laura Buzzelli,3124555450,3124555451,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400112,http://ji.aceroschools.org,N,"K,1,2,3,4,5,6,7,8",K-8,564,453,44,281,2,561,0,0,1,0,0,0,0,0,There are 564 students enrolled at ACERO - IDAR.  80.3% are Low Income Students.  7.8% are Diverse Learners.  49.8% are Limited English Learners.,The largest demographic at ACERO - IDAR is Hispanic.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Black at 0.4%.,Y,Full Day,8:00 AM - 3:30 PM,Y,"51, 52",Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Charter,N,N,N,N,2011-07-01T00:00:00.000,41.801042,-87.708797,"{'latitude': '41.801042', 'longitude': '-87.708797', 'human_address': '{""address"": ""5050 S HOMAN AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60632""}'}",61,22248,56,776,8,https://www.facebook.com/idaraceroschools,7:30 AM,Spanish,Orange,,,,,,,,,,Y,,,,,https://twitter.com/aceroschools,,,,,,,,,,,,,
400157,9614,66577,NOBLE - BAKER HS,Noble - Baker College Prep,HS,Y,N,N,N,.,Director,Ms. Mary Arrigo,,,7735356460,7739130346,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400157,http://bakercollegeprep.noblenetwork.org/,N,"9,10,11,12",9-12,228,216,57,22,182,38,4,1,1,0,0,1,1,0,There are 228 students enrolled at NOBLE - BAKER HS.  94.7% are Low Income Students.  25% are Diverse Learners.  9.6% are Limited English Learners.,The largest demographic at NOBLE - BAKER HS is Black.  This demographic makes up 79.8% of the student population.  The second greatest demographic is Hispanic at 16.7%.,Y,,"Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm",Y,"30, 87, 95",Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Charter,Y,N,N,Y,2013-07-01T00:00:00.000,41.734622,-87.556201,"{'latitude': '41.734622', 'longitude': '-87.556201', 'human_address': '{""address"": ""2710 E 89TH ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60617""}'}",42,21202,25,508,37,,7:00 am,"Spanish, Spanish for Heritage Speakers",Red,,,,,,,3:30 pm - 5:00 pm,,,N,,,,Metra Electric District (ME),,N,,"Mon - Thurs 7:45 am - 3:30 pm, Fri 7:45am- 1:15 pm",,,,,,,,,,
609753,1790,47091,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,HS,Y,N,N,N,"Chicago Ag seeks to foster academic excellence and achievement and an understanding and appreciation of animals, nature and the environment, preparing students to become future stewards of the world.",Principal,William Edwin Hook,Other,Lucille Shaw,7735352500,7735352507,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609753,http://www.chicagoagr.org,N,"9,10,11,12",9-12,767,182,149,11,338,135,270,2,6,0,0,15,1,0,There are 767 students enrolled at CHICAGO AGRICULTURE HS.  23.7% are Low Income Students.  19.4% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at CHICAGO AGRICULTURE HS is Black.  This demographic makes up 44.1% of the student population.  The second greatest demographic is White at 35.2%.,N,,7:30 AM-3:00 PM,N,"52A, 53A, 112",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2017-2018,ISP,Y,N,N,Y,2004-09-01T00:00:00.000,41.691221,-87.71777,"{'latitude': '41.691221', 'longitude': '-87.71777', 'human_address': '{""address"": ""3857 W 111TH ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60655""}'}",73,4447,33,264,42,,7:15 a.m.,"French, Spanish",,76.7,59.8,83.9,77.5,,,,,,Y,,,Y,,https://twitter.com/chicagoaghs,N,,7:30 a.m. - 3:00 p.m.,,,,,,,,,,
610143,5580,25091,REAVIS,William C Reavis Math & Science Specialty ES,ES,N,Y,Y,Y,Reavis Elementary School bases its instructional focus on ensuring that our students are provided with an educational program that will enable them to become lifelong learners and contributing members to their respective communities. The school connects the students to a number of activities including Expeditionary Learning Outward Bound and ELEV8 Enrichment Programs.,Principal,Gail King,,,7735351060,7735351032,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610143,http://www.reaviselementaryschool.org/,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",258,213,45,10,254,0,0,1,0,0,0,2,1,0,There are 258 students enrolled at REAVIS.  82.6% are Low Income Students.  17.4% are Diverse Learners.  3.9% are Limited English Learners.,The largest demographic at REAVIS is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is Other at 1.2%.,Y,Full Day,08:45 AM-03:45 PM,Y,"4, 47",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 9,Y,N,Y,N,2004-09-01T00:00:00.000,41.804174,-87.604925,"{'latitude': '41.804174', 'longitude': '-87.604925', 'human_address': '{""address"": ""834 E 50TH ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60615""}'}",5,21192,10,461,10,,,,,,,,,,,,,,,Half Day,Y,,,,,Y,,,,,,,,,,,
609863,2850,22791,COLUMBUS,Christopher Columbus Elementary School,ES,N,Y,Y,Y,Columbus is a Level 1 neighborhood school. The school offers transitional bilingual programs in Ukrainian and Spanish. The diverse cultural make-up of Columbus' student body and faculty make it an exciting place to both learn and teach. We work closely with families to provide excellent instruction for each individual student. Columbus partners with various local community organizations to augment its already rich academic curriculum.,Principal,Wendy Anne Oleksy,Assistant Principal,Nara Mahone,7735344350,7735344362,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609863,http://columbus.cps.edu,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",267,171,13,106,19,65,171,3,0,0,0,8,0,1,There are 267 students enrolled at COLUMBUS.  64% are Low Income Students.  4.9% are Diverse Learners.  39.7% are Limited English Learners.,The largest demographic at COLUMBUS is White.  This demographic makes up 64% of the student population.  The second greatest demographic is Hispanic at 24.3%.,Y,Full Day,07:45 AM-02:45 PM,Y,"49, 70",Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,ISP,Y,N,Y,N,2004-09-01T00:00:00.000,41.899566,-87.681938,"{'latitude': '41.899566', 'longitude': '-87.681938', 'human_address': '{""address"": ""1003 N LEAVITT ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60622""}'}",25,21560,4,476,11,http://www.facebook.com/columbusES,7:30 a.m.,,,,,,,Clerk,Maribel Barajas,3:00 - 4:30 p.m. (After care runs until 6:00),,,Y,Half Day,,,,http://www.twitter.com/CColumbusES,,,,,,,,,,,,,
610207,6250,29311,VANDERPOEL,John H Vanderpoel Elementary Magnet School,ES,N,Y,Y,N,"Our Vision is to Be the Standard of Excellence! Our Mission is Value every Voice, remain Humanities focused, and Achieve Academic Excellence for All. As a CPS Magnet School our goals are to ensure students receive a high quality, enriched, theme-based curriculum to enable students to meet and exceed their academic potential.",Principal,Kia R Banks,Student Services,"Nyree Tucker, Ed.D.",7735352690,7735352677,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610207,http://www.vhaelementary.org/,N,"K,1,2,3,4,5,6,7,8",K-8,254,152,31,1,250,2,2,0,0,0,0,0,0,0,There are 254 students enrolled at VANDERPOEL.  59.8% are Low Income Students.  12.2% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at VANDERPOEL is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is White at 0.8%.,Y,Full Day,07:30 AM-02:30 PM,Y,"9, 95W, 381, 385",Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2017-2018,Network 10,Y,N,Y,N,2004-09-01T00:00:00.000,41.720817,-87.665559,"{'latitude': '41.720817', 'longitude': '-87.665559', 'human_address': '{""address"": ""9510 S PROSPECT AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60643""}'}",71,22212,13,628,42,http://www.facebook.com/johnhvanderpoelhumanitiesacademy,7:15 a.m.,,,,,,,Student Affairs,Kimberly Donson,2:30 p.m. - 5:30 p.m.,"Magnet, Gifted, IB Coordinator",Elyssia Evans,,,,,Rock Island District (RI),https://twitter.com/VanderpoelCPS,,,,Enrollment Coordinator,Kristen Heard,,,,,,,,
400156,9613,66576,NOBLE - BUTLER HS,Noble - Butler College Prep,HS,Y,N,N,N,Butler College Prep,Director,Mr. Christopher Goins,,,7735355490,7734420343,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400156,http://butlercollegeprep.noblenetwork.org,N,"9,10,11,12",9-12,674,597,137,14,638,27,2,0,0,0,0,5,1,1,There are 674 students enrolled at NOBLE - BUTLER HS.  88.6% are Low Income Students.  20.3% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at NOBLE - BUTLER HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4%.,Y,,Mon - Thur 8AM - 4PM Fri - 8AM - 1PM,,"106, 103, 115",Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Charter,Y,N,N,Y,2013-07-01T00:00:00.000,41.706667,-87.602573,"{'latitude': '41.706667', 'longitude': '-87.602573', 'human_address': '{""address"": ""821 E 103RD ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60628""}'}",47,21861,19,254,43,https://www.facebook.com/BeNobleButler,7:30AM,,Red,,,,,,,Mon - Thur 4PM - 6PM,,,N,,,,Metra Electric District (ME),https://twitter.com/lynx_football,N,,,,,https://www.youtube.com/channel/UCM4ALWoM3edK2sC3RcCclVg,,,,,,,
610157,5710,25231,SAWYER,Sidney Sawyer Elementary School,ES,N,Y,Y,N,"Sawyer School holds high academic and social expectations for each and every student, family, and its entire Community. We use Best Practices, Differentiated Instruction, and stress the development of critical thinking across the curriculum. Our school includes ELL’s, Gifted, and Special Education students with the General Education population.",Principal,Nelly Robles,Assistant Principal,Clarisa Reyes Bravo-Ruiz,7735350440,7735350445,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610157,http://sawyer.cps.edu,Y,"K,1,2,3,4,5,6,7,8",K-8,1460,1129,135,526,4,1435,16,0,4,0,0,1,0,0,There are 1460 students enrolled at SAWYER.  77.3% are Low Income Students.  9.2% are Diverse Learners.  36% are Limited English Learners.,The largest demographic at SAWYER is Hispanic.  This demographic makes up 98.3% of the student population.  The second greatest demographic is White at 1.1%.,Y,Full Day,8:00 AM-3:00 PM,Y,"51, 52, 52A",Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 8,Y,N,Y,N,2004-09-01T00:00:00.000,41.797498,-87.705006,"{'latitude': '41.797498', 'longitude': '-87.705006', 'human_address': '{""address"": ""5248 S SAWYER AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60632""}'}",61,22248,56,776,8,,,"Korean, Portuguese",Orange,,,,,Assistant Principal,Lucille Burmov,,,,Y,,,,,,,,,,,,,,,,,,
609900,3160,23061,CURTIS,George W Curtis Elementary School,ES,N,Y,Y,Y,"Managed by the Academy for Urban School Leaders (AUSL), Curtis School of Excellence provides students in the Roseland neighborhood a unique learning opportunity. Students have access to science, music, and computer labs as well as after-school enrichment in reading and math.",Principal,Mrs.Laquita Monique Louie,,,7735355050,7735355044,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609900,http://curtis.auslchicago.org/,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",509,420,48,8,485,20,1,0,0,0,0,2,1,0,There are 509 students enrolled at CURTIS.  82.5% are Low Income Students.  9.4% are Diverse Learners.  1.6% are Limited English Learners.,The largest demographic at CURTIS is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 3.9%.,Y,Full Day,08:45 AM-03:45 PM,Y,"34, 111, 119",Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,AUSL,Y,N,Y,N,2004-09-01T00:00:00.000,41.685418,-87.621653,"{'latitude': '41.685418', 'longitude': '-87.621653', 'human_address': '{""address"": ""32 E 115TH ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60628""}'}",45,21861,19,253,43,https://www.facebook.com/AUSLChicago,,,Red,,,,,,,,,,,Full Day,,,,https://twitter.com/AUSLChicago,,,,,,,,,,,,,
400159,9616,66661,CHRISTOPHER HOUSE,Christopher House Charter School,ES,N,N,Y,Y,,Director,Ms. Kristin Novy,,,7739227542,7739227559,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400159,https://christopherhouse.org,N,"PK,K,1,2,3,4,5,6","PK,K-6",387,262,60,132,8,365,5,0,0,0,0,1,1,7,There are 387 students enrolled at CHRISTOPHER HOUSE.  67.7% are Low Income Students.  15.5% are Diverse Learners.  34.1% are Limited English Learners.,The largest demographic at CHRISTOPHER HOUSE is Hispanic.  This demographic makes up 94.3% of the student population.  The second greatest demographic is Other at 2.4%.,Y,Full Day,7:45 AM - 3:15 PM,Y,,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Charter,N,N,N,N,2013-07-01T00:00:00.000,41.922181,-87.757522,"{'latitude': '41.922181', 'longitude': '-87.757522', 'human_address': '{""address"": ""5235 W BELDEN AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60639""}'}",19,22615,2,307,44,https://www.facebook.com/ChristopherHouseChicago,,,,,,,,,,,,,Y,,,,,https://twitter.com/chousechicago,,,,,,,,,,,,,
609751,1760,46371,KING HS,Dr  Martin Luther King  Jr  College Prep HS,HS,Y,N,N,N,"King nurtures students’ passions and interests through strong curricular offerings that lead to Advanced Placement courses, as well as an exceptional Visual and Performing Arts program.  In addition, we offer an Engineering Program that utilizes the Project Lead the Way curriculum, and Computer Science courses as part of the CPS CS4All program.",Principal,Melanie Valerie Beatty-Sevier,Assistant Principal,Dr. Marian Dozier,7735351180,7735351658,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609751,http://www.newkcp.org,N,"9,10,11,12",9-12,513,342,61,12,483,21,1,3,1,0,0,4,0,0,There are 513 students enrolled at KING HS.  66.7% are Low Income Students.  11.9% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at KING HS is Black.  This demographic makes up 94.2% of the student population.  The second greatest demographic is Hispanic at 4.1%.,N,,08:00 am - 02:59 pm,Y,"4, 43, 47",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2017-2018,Network 17,Y,N,N,Y,2004-09-01T00:00:00.000,41.813675,-87.603874,"{'latitude': '41.813675', 'longitude': '-87.603874', 'human_address': '{""address"": ""4445 S DREXEL BLVD"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60653""}'}",5,4301,36,398,10,,07:15 AM,"French, Spanish",Red,83.4,59.8,88.5,77.5,Counselor,LaQuan Outten,03:00PM - 05:30PM,Dean of Students,Meyer Reynolds,N,,,Y,Metra Electric District (ME),,N,,8:00 a.m. - 2:59 p.m.,,,,,,,,,,
610218,6350,25761,WARREN,Joseph Warren Elementary School,ES,N,Y,Y,Y,"Warren Elementary is a magnet cluster school with a focus on math and science. In the magnet program, students learn how to explain, reason, communicate, and problem solve using mathematics and science. Students are recognized for achievement including honor roll, perfect attendance, and most improved student and test scores.",Principal,Linda H Coles,Other,Ms. Deidra Turner,7735356625,7735356698,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610218,https://sites.google.com/site/warrenjoseph220/,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",216,140,29,5,215,1,0,0,0,0,0,0,0,0,There are 216 students enrolled at WARREN.  64.8% are Low Income Students.  13.4% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at WARREN is Black.  This demographic makes up 99.5% of the student population.  The second greatest demographic is Hispanic at 0.5%.,Y,Full Day,8:15 AM-3:15 PM,Y,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 12,Y,N,Y,N,2004-09-01T00:00:00.000,41.726763,-87.575353,"{'latitude': '41.726763', 'longitude': '-87.575353', 'human_address': '{""address"": ""9239 S JEFFERY AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60617""}'}",44,21202,25,492,37,,,,,,,,,,,,,,,Half Day,,,,,,,,,,,,,,,,,
609830,2550,22491,BRUNSON,Milton Brunson Math & Science Specialty ES,ES,N,Y,Y,Y,"Brunson strives to have a cultural identity where we are committed to  nurturing the whole child. We develop learner both socially academically we meet learners where they are regardless of their background. We are a personalized learning school where students are given a personalized learning plan where they are engaged academically at their own pace independently or in small groups through tiered instruction and structured learning opportunities. In addition,we are a Mathematics and Science Magnet Cluster School,where offers both math, science, and technology as its core curriculum . Brunson is equipped with two science labs, computer lab and art room. Brunson offers Boys and Girls Club, You Can Be A Chemist, Sports Program, and Communities In School partnership..",Principal,Carol Diane Wilson,Assistant Principal,Shenann Finley-Jones,7735346025,7735346031,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609830,http://brunsonbulldogs.org,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",473,311,68,21,422,47,2,0,1,0,0,0,1,0,There are 473 students enrolled at BRUNSON.  65.8% are Low Income Students.  14.4% are Diverse Learners.  4.4% are Limited English Learners.,The largest demographic at BRUNSON is Black.  This demographic makes up 89.2% of the student population.  The second greatest demographic is Hispanic at 9.9%.,Y,Full Day,07:45 AM-02:45 PM,Y,"66, 85",Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 3,Y,N,Y,N,2004-09-01T00:00:00.000,41.897663,-87.765606,"{'latitude': '41.897663', 'longitude': '-87.765606', 'human_address': '{""address"": ""932 N CENTRAL AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60651""}'}",26,4299,5,671,7,,7:45 AM,,,,,,,Clerk,Emannuel Verdi,2:45-5:30,Counselor,Kila English,,Full and Half Day,,,,,,Y,,,,,,,,,,,
609744,1690,49021,NORTHSIDE LEARNING HS,Northside Learning Center High School,HS,Y,N,N,N,"Northside Learning Center (NLC) is a special education school serving students between the ages of 14-22 with moderate cognitive disabilities. A six-strand curriculum focuses on functional academics, daily living skills, occupational preparation, community-based instruction, fine arts, and physical education.",Principal,Karren L Ray,Assistant Principal,Karren Ray,7735345180,7735345188,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609744,http://www.northsidelearningcenter.org/,N,"9,10,11,12",9-12,220,143,220,79,46,115,45,9,2,0,0,3,0,0,There are 220 students enrolled at NORTHSIDE LEARNING HS.  65% are Low Income Students.  100% are Diverse Learners.  35.9% are Limited English Learners.,The largest demographic at NORTHSIDE LEARNING HS is Hispanic.  This demographic makes up 52.3% of the student population.  The second greatest demographic is Black at 20.9%.,N,,7:30 AM-2:45 PM,Y,,Inability to Rate,GOOD STANDING,This school did not have enough data for a 2016-2017 Performance Policy Rating.,Schools for students with disabilities who reside in specified geographic locations. Acceptance based on students’ Individualized Education Program.,School Year 2017-2018,Network 14,N,N,N,N,2004-09-01T00:00:00.000,41.982973,-87.722386,"{'latitude': '41.982973', 'longitude': '-87.722386', 'human_address': '{""address"": ""3730 W BRYN MAWR AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60659""}'}",13,22532,50,747,38,https://www.facebook.com/northsidelearningcenterchicago,,American Sign Language,,0,59.8,0,77.5,,,,,,Y,,,Y,,http://twitter.com/NLCHS,,,,,,,,,,,,,
610097,5100,24681,NIXON,William P Nixon Elementary School,ES,N,N,Y,Y,"Nixon is a proud neighborhood school situated in the heart of the Hermosa community. We offer a rigorous curriculum focused on supporting students in engaging in complex tasks, making their thinking visible, and synthesizing learning through writing. We are a proud bilingual school; our goal is to promote a bilingual and bicultural environment that affirms all cultural and linguistic backgrounds. We aim to expose our students to varied enrichment opportunities, including, but not limited to: sports, capoeira, ballet, folkloric dance, band, choir, and cuatro classes. We pursue these goals through multiple and varied partnerships, including partnership with parents, elected officials, and community organizations, such as Family Focus, Wright College, Hermosa Neighborhood Association, and many more. Visit our site or our school to learn more!",Principal,Ms.Sherly Chavarria,Assistant Principal,Diana Lopez,7735344375,7735344539,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610097,http://nixon.cps.edu,Y,"PK,K,1,2,3,4,5,6","PK,K-6",742,707,105,383,13,709,10,5,3,0,0,2,0,0,There are 742 students enrolled at NIXON.  95.3% are Low Income Students.  14.2% are Diverse Learners.  51.6% are Limited English Learners.,The largest demographic at NIXON is Hispanic.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Black at 1.8%.,Y,Full Day,07:45 AM-02:45 PM,Y,"53, 73",Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 4,Y,N,Y,N,2004-09-01T00:00:00.000,41.919581,-87.73142,"{'latitude': '41.919581', 'longitude': '-87.73142', 'human_address': '{""address"": ""2121 N KEELER AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60639""}'}",21,22615,2,76,12,,7:30 AM,,,,,,,,,,,,Y,Half Day,,,,,,,,,,,,,,,,,
